name,party,state,h,n,angry
Eric Burlison,Republican,MO,23,3,2.0
Eric Schmitt,Republican,MO,0,9,6.0
Eric Schmitt,Republican,MO,1,28,14.0
Eric Schmitt,Republican,MO,2,77,30.0
Eric Schmitt,Republican,MO,3,157,78.0
Eric Schmitt,Republican,MO,4,405,211.0
Eric Schmitt,Republican,MO,5,605,313.0
Eric Schmitt,Republican,MO,6,599,322.0
Eric Schmitt,Republican,MO,7,574,331.0
Eric Schmitt,Republican,MO,8,572,346.0
Eric Schmitt,Republican,MO,9,689,398.0
Eric Schmitt,Republican,MO,10,595,318.0
Eric Schmitt,Republican,MO,11,671,366.0
Eric Schmitt,Republican,MO,12,592,298.0
Eric Schmitt,Republican,MO,13,522,238.0
Eric Schmitt,Republican,MO,14,399,193.0
Eric Schmitt,Republican,MO,15,403,206.0
Eric Schmitt,Republican,MO,16,342,153.0
Eric Schmitt,Republican,MO,17,227,100.0
Eric Schmitt,Republican,MO,18,112,47.0
Eric Schmitt,Republican,MO,19,73,27.0
Eric Schmitt,Republican,MO,20,26,10.0
Eric Schmitt,Republican,MO,21,21,10.0
Eric Schmitt,Republican,MO,22,4,2.0
Eric Schmitt,Republican,MO,23,1,0.0
Erik Paulsen R-MN,Republican,MN,5,1,0.0
Erik Paulsen R-MN,Republican,MN,6,6,1.0
Erik Paulsen R-MN,Republican,MN,7,23,0.0
Erik Paulsen R-MN,Republican,MN,8,164,10.0
Erik Paulsen R-MN,Republican,MN,9,284,36.0
Erik Paulsen R-MN,Republican,MN,10,308,28.0
Erik Paulsen R-MN,Republican,MN,11,299,36.0
Erik Paulsen R-MN,Republican,MN,12,293,21.0
Erik Paulsen R-MN,Republican,MN,13,292,30.0
Erik Paulsen R-MN,Republican,MN,14,308,31.0
Erik Paulsen R-MN,Republican,MN,15,339,15.0
Erik Paulsen R-MN,Republican,MN,16,348,34.0
Erik Paulsen R-MN,Republican,MN,17,227,14.0
Erik Paulsen R-MN,Republican,MN,18,107,7.0
Erik Paulsen R-MN,Republican,MN,19,61,11.0
Erik Paulsen R-MN,Republican,MN,20,42,2.0
Erik Paulsen R-MN,Republican,MN,21,26,2.0
Erik Paulsen R-MN,Republican,MN,22,15,0.0
Erik Paulsen R-MN,Republican,MN,23,7,3.0
"Eshoo, Anna ",Democrat,CA,0,2,1.0
"Eshoo, Anna ",Democrat,CA,1,1,0.0
"Eshoo, Anna ",Democrat,CA,3,2,0.0
"Eshoo, Anna ",Democrat,CA,4,7,1.0
"Eshoo, Anna ",Democrat,CA,5,34,12.0
"Eshoo, Anna ",Democrat,CA,6,177,32.0
"Eshoo, Anna ",Democrat,CA,7,285,49.0
"Eshoo, Anna ",Democrat,CA,8,419,101.0
"Eshoo, Anna ",Democrat,CA,9,399,89.0
"Eshoo, Anna ",Democrat,CA,10,420,102.0
"Eshoo, Anna ",Democrat,CA,11,483,99.0
"Eshoo, Anna ",Democrat,CA,12,369,86.0
"Eshoo, Anna ",Democrat,CA,13,382,84.0
"Eshoo, Anna ",Democrat,CA,14,353,85.0
"Eshoo, Anna ",Democrat,CA,15,226,55.0
"Eshoo, Anna ",Democrat,CA,16,163,44.0
"Eshoo, Anna ",Democrat,CA,17,85,16.0
"Eshoo, Anna ",Democrat,CA,18,75,17.0
"Eshoo, Anna ",Democrat,CA,19,47,16.0
"Eshoo, Anna ",Democrat,CA,20,44,9.0
"Eshoo, Anna ",Democrat,CA,21,10,1.0
"Eshoo, Anna ",Democrat,CA,22,3,0.0
"Eshoo, Anna ",Democrat,CA,23,5,1.0
Frank D. Lucas,Republican,OK,0,1,0.0
Frank D. Lucas,Republican,OK,1,1,0.0
Frank D. Lucas,Republican,OK,2,3,0.0
Frank D. Lucas,Republican,OK,3,13,2.0
Frank D. Lucas,Republican,OK,4,35,0.0
Frank D. Lucas,Republican,OK,5,56,9.0
Frank D. Lucas,Republican,OK,6,65,4.0
Frank D. Lucas,Republican,OK,7,80,8.0
Frank D. Lucas,Republican,OK,8,202,16.0
Frank D. Lucas,Republican,OK,9,412,68.0
Frank D. Lucas,Republican,OK,10,389,56.0
Frank D. Lucas,Republican,OK,11,276,28.0
Frank D. Lucas,Republican,OK,12,261,36.0
Frank D. Lucas,Republican,OK,13,304,29.0
Frank D. Lucas,Republican,OK,14,290,39.0
Frank D. Lucas,Republican,OK,15,321,30.0
Frank D. Lucas,Republican,OK,16,243,24.0
Frank D. Lucas,Republican,OK,17,181,25.0
Frank D. Lucas,Republican,OK,18,65,8.0
Frank D. Lucas,Republican,OK,19,41,9.0
Frank D. Lucas,Republican,OK,20,21,4.0
Frank D. Lucas,Republican,OK,21,22,3.0
Frank D. Lucas,Republican,OK,22,11,2.0
Frank D. Lucas,Republican,OK,23,3,0.0
Frank LoBiondo R-NJ,Republican,NJ,0,1,0.0
Frank LoBiondo R-NJ,Republican,NJ,5,1,0.0
Frank LoBiondo R-NJ,Republican,NJ,6,37,3.0
Frank LoBiondo R-NJ,Republican,NJ,7,126,17.0
Frank LoBiondo R-NJ,Republican,NJ,8,168,17.0
Frank LoBiondo R-NJ,Republican,NJ,9,306,23.0
Frank LoBiondo R-NJ,Republican,NJ,10,366,30.0
Frank LoBiondo R-NJ,Republican,NJ,11,395,40.0
Frank LoBiondo R-NJ,Republican,NJ,12,428,48.0
Frank LoBiondo R-NJ,Republican,NJ,13,340,32.0
Frank LoBiondo R-NJ,Republican,NJ,14,366,40.0
Frank LoBiondo R-NJ,Republican,NJ,15,369,54.0
Frank LoBiondo R-NJ,Republican,NJ,16,360,53.0
Frank LoBiondo R-NJ,Republican,NJ,17,273,34.0
Frank LoBiondo R-NJ,Republican,NJ,18,117,12.0
Frank LoBiondo R-NJ,Republican,NJ,19,73,11.0
Frank LoBiondo R-NJ,Republican,NJ,20,47,5.0
Frank LoBiondo R-NJ,Republican,NJ,21,23,4.0
Frank LoBiondo R-NJ,Republican,NJ,22,17,2.0
Frank LoBiondo R-NJ,Republican,NJ,23,14,2.0
"Frank Pallone, Jr.",Democrat,NJ,2,9,3.0
"Frank Pallone, Jr.",Democrat,NJ,3,32,20.0
"Frank Pallone, Jr.",Democrat,NJ,4,143,72.0
"Frank Pallone, Jr.",Democrat,NJ,5,307,184.0
"Frank Pallone, Jr.",Democrat,NJ,6,386,231.0
"Frank Pallone, Jr.",Democrat,NJ,7,438,232.0
"Frank Pallone, Jr.",Democrat,NJ,8,477,274.0
"Frank Pallone, Jr.",Democrat,NJ,9,467,262.0
"Frank Pallone, Jr.",Democrat,NJ,10,480,260.0
"Frank Pallone, Jr.",Democrat,NJ,11,561,296.0
"Frank Pallone, Jr.",Democrat,NJ,12,567,268.0
"Frank Pallone, Jr.",Democrat,NJ,13,453,213.0
"Frank Pallone, Jr.",Democrat,NJ,14,415,181.0
"Frank Pallone, Jr.",Democrat,NJ,15,437,159.0
"Frank Pallone, Jr.",Democrat,NJ,16,298,129.0
"Frank Pallone, Jr.",Democrat,NJ,17,181,74.0
"Frank Pallone, Jr.",Democrat,NJ,18,107,54.0
"Frank Pallone, Jr.",Democrat,NJ,19,90,29.0
"Frank Pallone, Jr.",Democrat,NJ,20,63,31.0
"Frank Pallone, Jr.",Democrat,NJ,21,29,12.0
"Frank Pallone, Jr.",Democrat,NJ,22,21,8.0
"Frank Pallone, Jr.",Democrat,NJ,23,1,1.0
Fred Keller R-PA,Republican,PA,0,1,0.0
Fred Keller R-PA,Republican,PA,1,1,0.0
Fred Keller R-PA,Republican,PA,3,2,0.0
Fred Keller R-PA,Republican,PA,4,7,1.0
Fred Keller R-PA,Republican,PA,5,2,1.0
Fred Keller R-PA,Republican,PA,6,11,1.0
Fred Keller R-PA,Republican,PA,7,50,3.0
Fred Keller R-PA,Republican,PA,8,84,17.0
Fred Keller R-PA,Republican,PA,9,249,78.0
Fred Keller R-PA,Republican,PA,10,391,137.0
Fred Keller R-PA,Republican,PA,11,395,153.0
Fred Keller R-PA,Republican,PA,12,386,140.0
Fred Keller R-PA,Republican,PA,13,420,140.0
Fred Keller R-PA,Republican,PA,14,373,134.0
Fred Keller R-PA,Republican,PA,15,373,117.0
Fred Keller R-PA,Republican,PA,16,332,103.0
Fred Keller R-PA,Republican,PA,17,275,93.0
Fred Keller R-PA,Republican,PA,18,155,48.0
Fred Keller R-PA,Republican,PA,19,123,43.0
Fred Keller R-PA,Republican,PA,20,64,21.0
Fred Keller R-PA,Republican,PA,21,53,17.0
Fred Keller R-PA,Republican,PA,22,30,11.0
Fred Keller R-PA,Republican,PA,23,8,2.0
Fred Upton R-MI,Republican,MI,0,7,1.0
Fred Upton R-MI,Republican,MI,1,1,0.0
Fred Upton R-MI,Republican,MI,5,4,0.0
Fred Upton R-MI,Republican,MI,6,39,1.0
Fred Upton R-MI,Republican,MI,7,147,3.0
Fred Upton R-MI,Republican,MI,8,276,8.0
Fred Upton R-MI,Republican,MI,9,608,38.0
Fred Upton R-MI,Republican,MI,10,843,40.0
Fred Upton R-MI,Republican,MI,11,735,58.0
Fred Upton R-MI,Republican,MI,12,689,68.0
Fred Upton R-MI,Republican,MI,13,665,60.0
Fred Upton R-MI,Republican,MI,14,771,70.0
Fred Upton R-MI,Republican,MI,15,711,63.0
Fred Upton R-MI,Republican,MI,16,672,40.0
Fred Upton R-MI,Republican,MI,17,535,41.0
Fred Upton R-MI,Republican,MI,18,338,30.0
Fred Upton R-MI,Republican,MI,19,223,21.0
Fred Upton R-MI,Republican,MI,20,151,12.0
Fred Upton R-MI,Republican,MI,21,124,8.0
Fred Upton R-MI,Republican,MI,22,63,8.0
Fred Upton R-MI,Republican,MI,23,33,8.0
Frederica S. Wilson,Democrat,FL,0,34,10.0
Frederica S. Wilson,Democrat,FL,1,18,3.0
Frederica S. Wilson,Democrat,FL,2,26,1.0
Frederica S. Wilson,Democrat,FL,3,50,16.0
Frederica S. Wilson,Democrat,FL,4,89,21.0
Frederica S. Wilson,Democrat,FL,5,178,36.0
Frederica S. Wilson,Democrat,FL,6,200,51.0
Frederica S. Wilson,Democrat,FL,7,256,48.0
Frederica S. Wilson,Democrat,FL,8,646,102.0
Frederica S. Wilson,Democrat,FL,9,2464,369.0
Frederica S. Wilson,Democrat,FL,10,1901,442.0
Frederica S. Wilson,Democrat,FL,11,1877,395.0
Frederica S. Wilson,Democrat,FL,12,1804,412.0
Frederica S. Wilson,Democrat,FL,13,1426,343.0
Frederica S. Wilson,Democrat,FL,14,1539,390.0
Frederica S. Wilson,Democrat,FL,15,1443,344.0
Frederica S. Wilson,Democrat,FL,16,1455,333.0
Frederica S. Wilson,Democrat,FL,17,1314,247.0
Frederica S. Wilson,Democrat,FL,18,865,125.0
Frederica S. Wilson,Democrat,FL,19,586,126.0
Frederica S. Wilson,Democrat,FL,20,385,53.0
Frederica S. Wilson,Democrat,FL,21,256,51.0
Frederica S. Wilson,Democrat,FL,22,149,21.0
Frederica S. Wilson,Democrat,FL,23,81,8.0
"Gaetz, Matt",Republican,FL,0,19,10.0
"Gaetz, Matt",Republican,FL,1,3,2.0
"Gaetz, Matt",Republican,FL,2,4,3.0
"Gaetz, Matt",Republican,FL,3,1,0.0
"Gaetz, Matt",Republican,FL,4,2,0.0
"Gaetz, Matt",Republican,FL,5,3,0.0
"Gaetz, Matt",Republican,FL,6,7,1.0
"Gaetz, Matt",Republican,FL,7,17,3.0
"Gaetz, Matt",Republican,FL,8,83,35.0
"Gaetz, Matt",Republican,FL,9,444,230.0
"Gaetz, Matt",Republican,FL,10,644,356.0
"Gaetz, Matt",Republican,FL,11,687,382.0
"Gaetz, Matt",Republican,FL,12,657,348.0
"Gaetz, Matt",Republican,FL,13,665,358.0
"Gaetz, Matt",Republican,FL,14,702,355.0
"Gaetz, Matt",Republican,FL,15,689,350.0
"Gaetz, Matt",Republican,FL,16,588,280.0
"Gaetz, Matt",Republican,FL,17,532,229.0
"Gaetz, Matt",Republican,FL,18,432,189.0
"Gaetz, Matt",Republican,FL,19,440,169.0
"Gaetz, Matt",Republican,FL,20,291,126.0
"Gaetz, Matt",Republican,FL,21,313,152.0
"Gaetz, Matt",Republican,FL,22,188,98.0
"Gaetz, Matt",Republican,FL,23,77,41.0
"Gallagher, Mike",Republican,WI,1,2,1.0
"Gallagher, Mike",Republican,WI,2,1,0.0
"Gallagher, Mike",Republican,WI,4,1,0.0
"Gallagher, Mike",Republican,WI,5,3,0.0
"Gallagher, Mike",Republican,WI,6,44,12.0
"Gallagher, Mike",Republican,WI,7,72,18.0
"Gallagher, Mike",Republican,WI,8,258,79.0
"Gallagher, Mike",Republican,WI,9,307,80.0
"Gallagher, Mike",Republican,WI,10,353,73.0
"Gallagher, Mike",Republican,WI,11,342,81.0
"Gallagher, Mike",Republican,WI,12,354,92.0
"Gallagher, Mike",Republican,WI,13,287,71.0
"Gallagher, Mike",Republican,WI,14,335,82.0
"Gallagher, Mike",Republican,WI,15,313,88.0
"Gallagher, Mike",Republican,WI,16,271,73.0
"Gallagher, Mike",Republican,WI,17,220,61.0
"Gallagher, Mike",Republican,WI,18,145,39.0
"Gallagher, Mike",Republican,WI,19,117,36.0
"Gallagher, Mike",Republican,WI,20,86,29.0
"Gallagher, Mike",Republican,WI,21,19,9.0
"Gallagher, Mike",Republican,WI,22,7,1.0
Gary C. Peters,Democrat,MI,0,6,0.0
Gary C. Peters,Democrat,MI,1,6,2.0
Gary C. Peters,Democrat,MI,2,6,0.0
Gary C. Peters,Democrat,MI,3,22,5.0
Gary C. Peters,Democrat,MI,4,102,25.0
Gary C. Peters,Democrat,MI,5,158,32.0
Gary C. Peters,Democrat,MI,6,196,41.0
Gary C. Peters,Democrat,MI,7,267,58.0
Gary C. Peters,Democrat,MI,8,362,59.0
Gary C. Peters,Democrat,MI,9,624,111.0
Gary C. Peters,Democrat,MI,10,726,141.0
Gary C. Peters,Democrat,MI,11,904,158.0
Gary C. Peters,Democrat,MI,12,1114,167.0
Gary C. Peters,Democrat,MI,13,1180,199.0
Gary C. Peters,Democrat,MI,14,1219,182.0
Gary C. Peters,Democrat,MI,15,1177,179.0
Gary C. Peters,Democrat,MI,16,1258,171.0
Gary C. Peters,Democrat,MI,17,1116,173.0
Gary C. Peters,Democrat,MI,18,706,111.0
Gary C. Peters,Democrat,MI,19,465,61.0
Gary C. Peters,Democrat,MI,20,260,40.0
Gary C. Peters,Democrat,MI,21,180,26.0
Gary C. Peters,Democrat,MI,22,99,14.0
Gary C. Peters,Democrat,MI,23,22,4.0
Gary J. Palmer,Republican,AL,0,2,0.0
Gary J. Palmer,Republican,AL,1,1,1.0
Gary J. Palmer,Republican,AL,2,8,2.0
Gary J. Palmer,Republican,AL,3,44,6.0
Gary J. Palmer,Republican,AL,4,83,26.0
Gary J. Palmer,Republican,AL,5,142,39.0
Gary J. Palmer,Republican,AL,6,151,44.0
Gary J. Palmer,Republican,AL,7,254,61.0
Gary J. Palmer,Republican,AL,8,371,93.0
Gary J. Palmer,Republican,AL,9,373,76.0
Gary J. Palmer,Republican,AL,10,352,111.0
Gary J. Palmer,Republican,AL,11,366,101.0
Gary J. Palmer,Republican,AL,12,267,73.0
Gary J. Palmer,Republican,AL,13,292,62.0
Gary J. Palmer,Republican,AL,14,252,75.0
Gary J. Palmer,Republican,AL,15,262,62.0
Gary J. Palmer,Republican,AL,16,259,64.0
Gary J. Palmer,Republican,AL,17,178,57.0
Gary J. Palmer,Republican,AL,18,81,24.0
Gary J. Palmer,Republican,AL,19,55,15.0
Gary J. Palmer,Republican,AL,20,27,10.0
Gary J. Palmer,Republican,AL,21,30,10.0
Gary J. Palmer,Republican,AL,22,6,1.0
Gary J. Palmer,Republican,AL,23,7,2.0
"Gilbert Ray Cisneros, Jr.",Democrat,CA,1,3,0.0
"Gilbert Ray Cisneros, Jr.",Democrat,CA,2,22,14.0
"Gilbert Ray Cisneros, Jr.",Democrat,CA,3,29,15.0
"Gilbert Ray Cisneros, Jr.",Democrat,CA,4,57,25.0
"Gilbert Ray Cisneros, Jr.",Democrat,CA,5,99,37.0
"Gilbert Ray Cisneros, Jr.",Democrat,CA,6,155,45.0
"Gilbert Ray Cisneros, Jr.",Democrat,CA,7,190,61.0
"Gilbert Ray Cisneros, Jr.",Democrat,CA,8,472,88.0
"Gilbert Ray Cisneros, Jr.",Democrat,CA,9,321,75.0
"Gilbert Ray Cisneros, Jr.",Democrat,CA,10,362,85.0
"Gilbert Ray Cisneros, Jr.",Democrat,CA,11,390,76.0
"Gilbert Ray Cisneros, Jr.",Democrat,CA,12,303,75.0
"Gilbert Ray Cisneros, Jr.",Democrat,CA,13,286,60.0
"Gilbert Ray Cisneros, Jr.",Democrat,CA,14,282,72.0
"Gilbert Ray Cisneros, Jr.",Democrat,CA,15,240,49.0
"Gilbert Ray Cisneros, Jr.",Democrat,CA,16,194,38.0
"Gilbert Ray Cisneros, Jr.",Democrat,CA,17,126,20.0
"Gilbert Ray Cisneros, Jr.",Democrat,CA,18,96,14.0
"Gilbert Ray Cisneros, Jr.",Democrat,CA,19,68,17.0
"Gilbert Ray Cisneros, Jr.",Democrat,CA,20,19,3.0
"Gilbert Ray Cisneros, Jr.",Democrat,CA,21,7,1.0
"Gilbert Ray Cisneros, Jr.",Democrat,CA,22,1,0.0
"Gilbert Ray Cisneros, Jr.",Democrat,CA,23,1,1.0
Glenn Grothman,Republican,WI,0,1,0.0
Glenn Grothman,Republican,WI,2,4,0.0
Glenn Grothman,Republican,WI,3,34,11.0
Glenn Grothman,Republican,WI,4,119,27.0
Glenn Grothman,Republican,WI,5,137,28.0
Glenn Grothman,Republican,WI,6,119,28.0
Glenn Grothman,Republican,WI,7,158,32.0
Glenn Grothman,Republican,WI,8,364,67.0
Glenn Grothman,Republican,WI,9,477,68.0
Glenn Grothman,Republican,WI,10,498,67.0
Glenn Grothman,Republican,WI,11,444,65.0
Glenn Grothman,Republican,WI,12,380,65.0
Glenn Grothman,Republican,WI,13,413,55.0
Glenn Grothman,Republican,WI,14,381,37.0
Glenn Grothman,Republican,WI,15,337,47.0
Glenn Grothman,Republican,WI,16,253,31.0
Glenn Grothman,Republican,WI,17,141,23.0
Glenn Grothman,Republican,WI,18,55,4.0
Glenn Grothman,Republican,WI,19,33,6.0
Glenn Grothman,Republican,WI,20,32,3.0
Glenn Grothman,Republican,WI,21,7,2.0
Glenn Grothman,Republican,WI,22,3,0.0
Glenn Grothman,Republican,WI,23,2,0.0
Grace Meng,Democrat,NY,0,49,9.0
Grace Meng,Democrat,NY,1,17,1.0
Grace Meng,Democrat,NY,2,47,10.0
Grace Meng,Democrat,NY,3,97,19.0
Grace Meng,Democrat,NY,4,182,34.0
Grace Meng,Democrat,NY,5,351,78.0
Grace Meng,Democrat,NY,6,370,76.0
Grace Meng,Democrat,NY,7,476,108.0
Grace Meng,Democrat,NY,8,513,132.0
Grace Meng,Democrat,NY,9,913,217.0
Grace Meng,Democrat,NY,10,1061,221.0
Grace Meng,Democrat,NY,11,1181,254.0
Grace Meng,Democrat,NY,12,1234,286.0
Grace Meng,Democrat,NY,13,1108,261.0
Grace Meng,Democrat,NY,14,1068,257.0
Grace Meng,Democrat,NY,15,1013,246.0
Grace Meng,Democrat,NY,16,1010,240.0
Grace Meng,Democrat,NY,17,838,175.0
Grace Meng,Democrat,NY,18,625,155.0
Grace Meng,Democrat,NY,19,403,95.0
Grace Meng,Democrat,NY,20,329,64.0
Grace Meng,Democrat,NY,21,262,38.0
Grace Meng,Democrat,NY,22,217,28.0
Grace Meng,Democrat,NY,23,118,25.0
"Granger, Kay",Republican,TX,0,2,0.0
"Granger, Kay",Republican,TX,1,2,2.0
"Granger, Kay",Republican,TX,2,1,0.0
"Granger, Kay",Republican,TX,3,1,1.0
"Granger, Kay",Republican,TX,4,19,5.0
"Granger, Kay",Republican,TX,5,172,43.0
"Granger, Kay",Republican,TX,6,238,43.0
"Granger, Kay",Republican,TX,7,272,70.0
"Granger, Kay",Republican,TX,8,539,59.0
"Granger, Kay",Republican,TX,9,327,23.0
"Granger, Kay",Republican,TX,10,245,23.0
"Granger, Kay",Republican,TX,11,237,17.0
"Granger, Kay",Republican,TX,12,259,21.0
"Granger, Kay",Republican,TX,13,321,24.0
"Granger, Kay",Republican,TX,14,288,26.0
"Granger, Kay",Republican,TX,15,330,25.0
"Granger, Kay",Republican,TX,16,305,31.0
"Granger, Kay",Republican,TX,17,227,11.0
"Granger, Kay",Republican,TX,18,100,7.0
"Granger, Kay",Republican,TX,19,70,5.0
"Granger, Kay",Republican,TX,20,43,5.0
"Granger, Kay",Republican,TX,21,24,2.0
"Granger, Kay",Republican,TX,22,12,1.0
"Granger, Kay",Republican,TX,23,3,1.0
"Graves, Garret",Republican,LA,0,3,0.0
"Graves, Garret",Republican,LA,1,1,0.0
"Graves, Garret",Republican,LA,4,1,0.0
"Graves, Garret",Republican,LA,5,15,1.0
"Graves, Garret",Republican,LA,6,132,10.0
"Graves, Garret",Republican,LA,7,179,18.0
"Graves, Garret",Republican,LA,8,306,24.0
"Graves, Garret",Republican,LA,9,322,32.0
"Graves, Garret",Republican,LA,10,324,38.0
"Graves, Garret",Republican,LA,11,348,46.0
"Graves, Garret",Republican,LA,12,365,60.0
"Graves, Garret",Republican,LA,13,321,36.0
"Graves, Garret",Republican,LA,14,348,45.0
"Graves, Garret",Republican,LA,15,339,38.0
"Graves, Garret",Republican,LA,16,287,42.0
"Graves, Garret",Republican,LA,17,219,26.0
"Graves, Garret",Republican,LA,18,189,18.0
"Graves, Garret",Republican,LA,19,162,14.0
"Graves, Garret",Republican,LA,20,123,11.0
"Graves, Garret",Republican,LA,21,126,5.0
"Graves, Garret",Republican,LA,22,109,5.0
"Graves, Garret",Republican,LA,23,13,0.0
"Green, Mark",Republican,TN,0,2,2.0
"Green, Mark",Republican,TN,4,3,0.0
"Green, Mark",Republican,TN,5,13,4.0
"Green, Mark",Republican,TN,6,26,12.0
"Green, Mark",Republican,TN,7,127,51.0
"Green, Mark",Republican,TN,8,383,175.0
"Green, Mark",Republican,TN,9,499,261.0
"Green, Mark",Republican,TN,10,670,358.0
"Green, Mark",Republican,TN,11,715,380.0
"Green, Mark",Republican,TN,12,735,394.0
"Green, Mark",Republican,TN,13,806,427.0
"Green, Mark",Republican,TN,14,805,433.0
"Green, Mark",Republican,TN,15,769,399.0
"Green, Mark",Republican,TN,16,617,309.0
"Green, Mark",Republican,TN,17,305,164.0
"Green, Mark",Republican,TN,18,181,88.0
"Green, Mark",Republican,TN,19,97,42.0
"Green, Mark",Republican,TN,20,70,36.0
"Green, Mark",Republican,TN,21,61,28.0
"Green, Mark",Republican,TN,22,28,16.0
"Green, Mark",Republican,TN,23,8,3.0
Greg Landsman,Democrat,OH,0,5,4.0
Greg Landsman,Democrat,OH,1,1,0.0
Greg Landsman,Democrat,OH,2,1,1.0
Greg Landsman,Democrat,OH,3,15,5.0
Greg Landsman,Democrat,OH,4,69,34.0
Greg Landsman,Democrat,OH,5,170,69.0
Greg Landsman,Democrat,OH,6,217,110.0
Greg Landsman,Democrat,OH,7,252,96.0
Greg Landsman,Democrat,OH,8,236,101.0
Greg Landsman,Democrat,OH,9,302,118.0
Greg Landsman,Democrat,OH,10,299,112.0
Greg Landsman,Democrat,OH,11,374,141.0
Greg Landsman,Democrat,OH,12,295,106.0
Greg Landsman,Democrat,OH,13,303,116.0
Greg Landsman,Democrat,OH,14,228,77.0
Greg Landsman,Democrat,OH,15,158,61.0
Greg Landsman,Democrat,OH,16,188,56.0
Greg Landsman,Democrat,OH,17,125,48.0
Greg Landsman,Democrat,OH,18,67,31.0
Greg Landsman,Democrat,OH,19,55,28.0
Greg Landsman,Democrat,OH,20,16,3.0
Greg Landsman,Democrat,OH,21,18,9.0
Greg Landsman,Democrat,OH,22,1,1.0
Greg Landsman,Democrat,OH,23,1,1.0
Greg Stanton,Democrat,AZ,0,8,3.0
Greg Stanton,Democrat,AZ,1,4,0.0
Greg Stanton,Democrat,AZ,2,34,7.0
Greg Stanton,Democrat,AZ,3,92,27.0
Greg Stanton,Democrat,AZ,4,160,70.0
Greg Stanton,Democrat,AZ,5,237,93.0
Greg Stanton,Democrat,AZ,6,294,94.0
Greg Stanton,Democrat,AZ,7,362,95.0
Greg Stanton,Democrat,AZ,8,446,120.0
Greg Stanton,Democrat,AZ,9,571,135.0
Greg Stanton,Democrat,AZ,10,551,137.0
Greg Stanton,Democrat,AZ,11,562,139.0
Greg Stanton,Democrat,AZ,12,624,151.0
Greg Stanton,Democrat,AZ,13,620,147.0
Greg Stanton,Democrat,AZ,14,655,160.0
Greg Stanton,Democrat,AZ,15,541,105.0
Greg Stanton,Democrat,AZ,16,388,75.0
Greg Stanton,Democrat,AZ,17,267,45.0
Greg Stanton,Democrat,AZ,18,152,25.0
Greg Stanton,Democrat,AZ,19,72,13.0
Greg Stanton,Democrat,AZ,20,31,8.0
Greg Stanton,Democrat,AZ,21,9,1.0
Greg Stanton,Democrat,AZ,22,3,1.0
Greg Stanton,Democrat,AZ,23,1,0.0
Greg Walden R-OR,Republican,OR,0,1,0.0
Greg Walden R-OR,Republican,OR,1,1,0.0
Greg Walden R-OR,Republican,OR,3,1,0.0
Greg Walden R-OR,Republican,OR,4,6,0.0
Greg Walden R-OR,Republican,OR,5,26,4.0
Greg Walden R-OR,Republican,OR,6,110,9.0
Greg Walden R-OR,Republican,OR,7,263,21.0
Greg Walden R-OR,Republican,OR,8,284,43.0
Greg Walden R-OR,Republican,OR,9,285,39.0
Greg Walden R-OR,Republican,OR,10,270,17.0
Greg Walden R-OR,Republican,OR,11,345,18.0
Greg Walden R-OR,Republican,OR,12,327,22.0
Greg Walden R-OR,Republican,OR,13,335,29.0
Greg Walden R-OR,Republican,OR,14,301,24.0
Greg Walden R-OR,Republican,OR,15,173,7.0
Greg Walden R-OR,Republican,OR,16,114,10.0
Greg Walden R-OR,Republican,OR,17,81,8.0
Greg Walden R-OR,Republican,OR,18,62,6.0
Greg Walden R-OR,Republican,OR,19,35,2.0
Greg Walden R-OR,Republican,OR,20,17,3.0
Greg Walden R-OR,Republican,OR,21,4,0.0
Greg Walden R-OR,Republican,OR,22,5,1.0
Greg Walden R-OR,Republican,OR,23,1,0.0
Gregory F. Murphy,Republican,NC,0,10,4.0
Gregory F. Murphy,Republican,NC,1,15,3.0
Gregory F. Murphy,Republican,NC,2,56,19.0
Gregory F. Murphy,Republican,NC,3,103,44.0
Gregory F. Murphy,Republican,NC,4,136,54.0
Gregory F. Murphy,Republican,NC,5,238,94.0
Gregory F. Murphy,Republican,NC,6,250,80.0
Gregory F. Murphy,Republican,NC,7,266,91.0
Gregory F. Murphy,Republican,NC,8,345,124.0
Gregory F. Murphy,Republican,NC,9,485,172.0
Gregory F. Murphy,Republican,NC,10,446,179.0
Gregory F. Murphy,Republican,NC,11,461,194.0
Gregory F. Murphy,Republican,NC,12,428,160.0
Gregory F. Murphy,Republican,NC,13,416,154.0
Gregory F. Murphy,Republican,NC,14,372,178.0
Gregory F. Murphy,Republican,NC,15,359,128.0
Gregory F. Murphy,Republican,NC,16,327,124.0
Gregory F. Murphy,Republican,NC,17,257,113.0
Gregory F. Murphy,Republican,NC,18,173,80.0
Gregory F. Murphy,Republican,NC,19,128,65.0
Gregory F. Murphy,Republican,NC,20,116,54.0
Gregory F. Murphy,Republican,NC,21,77,43.0
Gregory F. Murphy,Republican,NC,22,54,25.0
Gregory F. Murphy,Republican,NC,23,18,7.0
Gregory W. Meeks,Democrat,NY,0,27,10.0
Gregory W. Meeks,Democrat,NY,1,13,8.0
Gregory W. Meeks,Democrat,NY,2,10,7.0
Gregory W. Meeks,Democrat,NY,3,32,12.0
Gregory W. Meeks,Democrat,NY,4,57,21.0
Gregory W. Meeks,Democrat,NY,5,97,28.0
Gregory W. Meeks,Democrat,NY,6,129,51.0
